YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY
2015,9019808,Ning An 3,Bulk Carrier,26448,21158.4,1993,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Zhoushan,China
2015,8905842,Pu Tuo Ling,Bulk Carrier,12827,10261.6,1990,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited  ,China,Zhangjiagang,China
2015,8889232,Ning An 9,Bulk Carrier,26392,21113.6,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Unknown,China
2015,8506139,An Ping 3,Bulk Carrier,24489,19591.2,1987,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Jiangyin,China
2015,9073969,Zhen Fen 22,Fully Cellular Containership,13396,10716.8,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Container Lines Company Limited  ,China Shipping Container Lines Company Limited  ,China,Jiangmen,China
2015,9017496,Zhen Fen 15,Fully Cellular Containership,13253,10602.4,1992,China ,,China Shipping (Group) Company  ,China,China Shipping Container Lines Company Limited  ,China Shipping Container Lines Company Limited  ,China,Jiangyin,China
2015,8417948,MSC Challenger,Fully Cellular Containership,39678,31742.4,1986,Hong Kong ,,Costamare Incorporated ,Greece,Costamare Shipping Company S.A. ,Lang Shipping Company ,Hong Kong,Chittagong,Bangladesh
2015,7027411,Pacific,Passenger Cruise,23149,18519.2,1971,St Kitts & Nevis,,Corporacion de Cruceros Nacionales S.A. de C.V. ,Mexico,Corporacion de Cruceros Nacionales S.A. de C.V. ,Corporacion de Cruceros Nacionales S.A. de C.V. ,Mexico,Alang,India
2015,9075668,Aquadonna,Bulk Carrier,81272,65017.6,1995,Liberia ,,Coronis Shipping Company Limited  ,Greece,Carras (Hellas) Limited  ,Brizo Shipping & Trading Company Limited  ,Liberia,Gadani,Pakistan
2015,9120982,Grace,Bulk Carrier,85315,68252,1997,St. Kitts-Nevis,,Coronis Shipping Company Limited ,Greece,Carras (Hellas) Limited ,Heywood Maritime S.A. ,Panama,Chittagong,Bangladesh
2015,9120956,Aquagem,Bulk Carrier,85315,68252,1997,Liberia ,,Coronis Shipping Company Limited,Greece,Carras (Hellas) Limited  ,Hygeia Shipping & Trading Company Limited,Liberia,Gadani,Pakistan
2015,7401215,Berkane,Passenger Ro/Ro,20182,16145.6,1976,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT)  ,Morocco,Compagnie Maritime Maroco-Norvegienne (COMARIT)  ,Compagnie Maritime Maroco-Norvegienne (COMARIT)  ,Morocco,Aliaga,Turkey
2015,7360629,Al Mansour,Passenger Ro/Ro,11717,9373.6,1975,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Compagnie Marocaine de Navigation Ferry (COMANAV),Compagnie Marocaine de Navigation Ferry (COMANAV),Morocco,Aliaga,Turkey
2015,7358755,Banasa,Passenger Ro/Ro,11907,9525.6,1975,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Compagnie Maritime Maroco-Norvegienne (COMARIT),Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Aliaga,Turkey
2015,7349601,Boughaz,Passenger Ro/Ro,8257,6605.6,1974,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Compagnie Maritime Maroco-Norvegienne (COMARIT),Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Aliaga,Turkey
2015,8210962,Coastal Cheetah,Tug/Supply,338,270.4,1982,India ,,Coastal Marine Construction & Engineering Limited,India,Coastal Marine Construction & Engineering Limited,Coastal Marine Construction & Engineering Limited,India,Mumbai,India
2015,8413473,Tarik 3,Bulk carrier,19602,15681.6,1986,Liberia,,CMR Denizcilik ve Ticaret A.S ,Turkey,Sedna Denizcilik Taahhut Insaat ve Sanayi Limited Sirketi ,Garanti Finansal Kiralama A.S. ,Turkey,Alang,India
2015,9150731,Birch 3,General Cargo,13781,11024.8,1999,Hong Kong ,,Clearwater Marine Investments,United Kingdom,Woodstreet Incorporated  ,Birch Shipping Limited,Hong Kong,Mumbai,India
2015,9182643,Samar,Fully Cellular Containership,19131,15304.8,2000,Togo,,Christian F. Ahrenkiel GmbH & Company KG ,Germany,Ahrenkiel Steamship GmbH & Company KG ,ms Samaria Schiffahrtsges. mbH & Company KG ,Germany,Alang,India
2015,7926899,Yang Pride,Waste Ship,3536,2828.8,1980,Tuvalu ,,Cho Yang Company Limited,South Korea,Cho Yang Company Limited,Cho Yang Company Limited,South Korea,Chittagong,Bangladesh
2015,8626006,Kang Nam 5,General Cargo,1135,908,1984,North Korea ,,Cho Sung Shipping Company Limited ,Belize,Cho Sung Shipping Company Limited ,Cho Sung Shipping Company Limited ,Belize,Zhangjiagang,China
2015,8513716,Lu Xun,General Cargo With Container Capacity,13843,11074.4,1988,China ,,Chinese-Polish Joint Stock Shipping Company (CHIPOLBROK),China,Chinese-Polish Joint Stock Shipping Company (CHIPOLBROK),Chinese-Polish Joint Stock Shipping Company (CHIPOLBROK),China,Alang,India
2015,7725726,Captain Nihat,Bulk Carrier,11632,9305.6,1980,Georgia ,,Derpina Denizcilik ve Ticaret Limited Sirketi,Turkey,Derpina Denizcilik ve Ticaret Limited Sirketi,Tanura Shipping & Trading Incorporated,St. Kitts-Nevis,Alang,India
2015,8307416,Star Vega,Bulk Carrier,24943,19954.4,1985,Panama ,,Dekoil Incorporated,Greece,Dekoil Incorporated,GM Star Vega Compania Naviera S.A.  ,Panama,Alang,India
2015,8715493,Duke,Bulk Carrier,37086,29668.8,1989,Comoros ,,Dawan Shipping Company Limited ,Hong Kong,Dawan Shipping Company Limited ,Alpha Duke Group Limited ,Palau,Chittagong,Bangladesh
2015,8313221,La Med,Bulk Carrier,18977,15181.6,1985,St. Kitts-Nevis ,,Dancore NV,Belgium,Dancore NV,Pola Med Limited,Malta,Alang,India
2015,8811364,Myron N.,Bulk carrier,38337,30669.6,1990,Cyprus,,Dalnave Navigation Incorporated ,Greece,Dalnave Navigation Incorporated ,Naldvin Shipping Company Limited ,Cyprus,Alang,India
2015,8317289,Merry Trans,General Cargo With Container Capacity,27226,21780.8,1985,Panama ,,Dalian Haida International Fleet Management Company Limited,China,Dalian Haida International Fleet Management Company Limited,Dalian Haida International Fleet Management Company Limited,China,Alang,India
2015,8616374,Taio Rainbow,Wood-Chip Carrier,35895,28716,1987,Liberia,,Daio Kaiun Company Limited ,Japan,Misuga Kaiun Company Limited ,Misuga S.A. ,Marshall Islands,Chittagong,Bangladesh
2015,9100592,Soyu,Bulk Carrier,48458,38766.4,1995,Liberia ,,Daiichi Chuo Kisen Kaisha  ,Japan,Daiichi Chuo Kisen Kaisha  ,Mars Shipping Company S.A.,Panama,Chittagong,Bangladesh
2015,9146936,Myoken,Bulk Carrier,43490,34792,1997,Panama ,,Daiichi Chuo Kisen Kaisha,Japan,Daiichi Chuo Kisen Kaisha,Sylvie Shipping Corporation  ,Panama,Alang,India
2015,8508254,Sunrise,General Cargo With Container Capacity,4541,3632.8,1985,Tuvalu ,,D & S Company Limited,Taiwan,D & S Company Limited,Deryoung Maritime Company S.A.  ,Taiwan,Chittagong,Bangladesh
2015,9085869,Panamax Blessing,Bulk Carrier,38606,30884.8,1996,Cyprus ,,Cyprus Sea Lines Company Limited ,Greece,Cyprus Sea Lines Company Limited ,Silver Ocean Marine Limited ,Cyprus,Alang,India
2015,8803446,Princess Natalie,Bulk carrier,36520,29216,1989,Cyprus,,Cyprus Maritime Company Limited ,Greece,Cyprus Maritime Company Limited ,Calepa Marine Company Limited ,Cyprus,Gadani,Pakistan
2015,7910163,Mapleglen,Bulk Carrier,22734,18187.2,1981,Canada,,CSL Group Incorporated ,Canada,CSL Group Incorporated ,The Canada Steamship Lines Incorporated ,Canada,Aliaga,Turkey
2015,8119273,Birchglen,Bulk Carrier,22388,17910.4,1983,Canada,,CSL Group Incorporated ,Canada,CSL Group Incorporated ,The Canada Steamship Lines Incorporated ,Canada,Aliaga,Turkey
2015,7927805,Atlantic Superior,Bulk Carrier,23955,19164,1982,Bahamas ,,CSL Group Incorporated,China,CSL Group Incorporated,The Canada Steamship Lines Incorporated,Canada,Xinhui,China
2015,7420716,CSL Pacific,Bulk Carrier,21047,16837.6,1977,Bahamas ,,CSL Group Incorporated,Canada,CSL Australia Proprietary Limited  ,CSL Pacific Shipping Incorporated,Barbados,Xinhui,China
2015,8918253,Zheng Yang,General Cargo With Container Capacity,17331,13864.8,1991,Panama ,,Eastern Rain International Ship Management Company Limited,China,Eastern Rain International Ship Management Company Limited,Zhong Qiang Shipping S.A.,Hong Kong,Chittagong,Bangladesh
2015,7367873,Silver Hope,General Cargo,2905,2324,1974,Cambodia ,,East Marine Company Limited  ,Russia,East Marine Company Limited  ,Arnedo Finance Incorporated,British Virgin Islands,Chittagong,Bangladesh
2015,8405787,Tressa 7,Bulk Carrier,13790,11032,1985,St. Kitts-Nevis ,,East Grand Shipping Company Limited,Hong Kong,East Grand Shipping Company Limited,K&H Shipping Limited,Hong Kong,Chittagong,Bangladesh
2015,9031064,MSC Ada,Fully Cellular Containership,19573,15658.4,1993,Liberia,,Dragnis Group ,Greece,Goldenport Shipmanagement Limited ,Ada Maritime S.A. ,Liberia,Alang,India
2015,9041459,Golden Trader,Bulk carrier,28420,22736,1994,Liberia,,Dragnis Group ,Greece,Goldenport Shipmanagement Limited ,Melia Shipping Limited ,Malta,Alang,India
2015,8107103,Skaubryn,Vehicle Carrier,43312,34649.6,1982,Panama ,,Doriko Limited,South Korea,Doriko Limited,Kingston Shipping SA  ,Panama,Chittagong,Bangladesh
2015,9081849,Lotus,Bulk Carrier,38859,31087.2,1995,St. Kitts-Nevis,,Doo Nam Shipping Company Limited ,South Korea,Doo Nam Shipping Company Limited ,Lotus Sun Shipping Limited S.A. ,Panama,Chittagong,Bangladesh
2015,8408868,Tropical Mist,Reefer,9749,7799.2,1986,Bahamas,,Dole Food Company ,United States of America,Dole Food Company ,Ventura Trading Limited ,Costa Rica,Alang,India
2015,8905828,Steel Titan,Bulk Carrier,36448,29158.4,1991,Liberia ,,Dianik Bross Shipping Corporation S.A.,Greece,Dianik Bross Shipping Corporation S.A.,Steelships Five LLC  ,LIberia,Chittagong,Bangladesh
2015,9077460,Garnet,Fully Cellular Containership,53519,42815.2,1995,Marshall Islands,,Diana Shipping Incorporated ,Greece,Diana Shipping Incorporated ,Lemongina Incorporated ,Marshall Islands,Chittagong,Bangladesh
2015,8755833,Ocean Winner,Drill Platform,11862,9489.6,1976,Marshall Islands ,,Diamond Offshore Drilling Incorporated  ,United States of America,Diamond Offshore Services Company  ,Diamond Offshore Limited,Marshall Islands,Aliaga,Turkey
2015,8755807,Ocean Concord,Drill Platform,9129,7303.2,1975,Marshall Islands ,,Diamond Offshore Drilling Incorporated,United States of America,Diamond Offshore Services Company  ,Diamond Offshore Limited,Marshall Islands,Aliaga,Turkey
2015,8755742,Ocean Yatzy,Drill Platform,14230,11384,1989,Marshall Islands ,,Diamond Offshore Drilling Incorporated,United States of America,Diamond Offshore Services Company  ,Diamond Offshore Limited,Marshall Islands,Aliaga,Turkey
2015,8750871,Ocean Epoch,Drill Platform,10620,8496,1977,Marshall Islands ,,Diamond Offshore Drilling Incorporated,United States of America,Diamond Offshore Drilling Incorporated,Diamond Offshore General Company,United States of America,Alang,India
2015,8316534,He Yuan,Bulk Carrier,27893,22314.4,1985,Panama ,,Dia Yuan International Shipping Company Limited,Hong Kong,Dia Yuan International Shipping Company Limited,Hai Yuan Shipping Limited,Hong Kong,Chittagong,Bangladesh
2015,9197313,Lysblink Seaways,General Cargo With Container Capacity,7409,5927.2,2000,United Kingdom,,DFDS A/S,Denmark,DFDS Logistics AS  ,DFDS Logistics Rederi AS,Norway,Rosneath,United Kingdom
2015,7342500,Ocean-N.,Fire Fighting Tug/Supply,1080,864,1975,Comoros ,,ESL Integrated Services Limited,Panama,ESL Integrated Services Limited,ESL Integrated Services Limited,Panama,Gadani,Pakistan
2015,9190913,Glory Claire,Bulk Carrier,83850,67080,2000,Marshall Islands ,,Eregli Denizcilik A.S.,Turkey,Eregli Denizcilik A.S.,Glory Claire Limited ,British Virgin Islands,Gadani,Pakistan
2015,9132686,Constantia,Bulk Carrier,83658,66926.4,1996,Bahamas ,,Enterprises Shipping & Trading S.A.  ,Greece,Enterprises Shipping & Trading S.A.  ,Erasmus Maritime Incorporated,Marshall Islands,Gadani,Pakistan
2015,9116747,Iron Queen,Bulk Carrier,81155,64924,1996,Isle of Man ,,Enterprises Shipping & Trading S.A.  ,Greece,Enterprises Shipping & Trading S.A.  ,Breeze Shipping United  ,Cayman Islands,Gadani,Pakistan
2015,9108300,Iron King,Bulk Carrier,81155,64924,1996,Isle of Man ,,Enterprises Shipping & Trading S.A.  ,Greece,Enterprises Shipping & Trading S.A.  ,Frontier Maritime Limited,Isle of Man,Alang,India
2015,9159567,Newcastle Max,Bulk Carrier,38364,30691.2,1997,Isle of Man ,,Enterprises Shipping & Trading S.A. ,Greece,Enterprises Shipping & Trading S.A. ,Wilmot Ocean Corporation ,Liberia,Chittagong,Bangladesh
2015,9050371,Miden Max,Bulk Carrier,39012,31209.6,1993,Isle of Man ,,Enterprises Shipping & Trading S.A.,Greece,Enterprises Shipping & Trading S.A.,Spelman International Corporation,British Virgin Islands,Gadani,Pakistan
2015,9050383,Bergen Max,Bulk Carrier,39012,31209.6,1994,Isle of Man ,,Enterprises Shipping & Trading S.A.,Greece,Enterprises Shipping & Trading S.A.,Ikeston Star Shipping Incorporated,British Virgin Islands,Gadani,Pakistan
2015,8751083,Octopus,Drill Platform,11229,8983.2,1975,St. Kitts-Nevis,,ENSCO Plc ,United Kingdom,Pride International Incorporated ,Global Offshore Drilling Limited ,Liberia,Alang,India
2015,6519168,Camo,Roll On Roll Off,319,255.2,1965,Belize ,,Enermar Trasporti S.r.l.,Italy,Enermar Trasporti S.r.l.,Enermar Trasporti S.r.l.,Italy,Aliaga,Turkey
2015,5247524,Miracle,Livestock,967,773.6,1961,Togo ,,Enamar Management Limited,Syria,Enamar Management Limited,Livestock International  ,Panama,Aliaga,Turkey
2015,7364326,Agri,General Cargo,1597,1277.6,1974,Turkey ,,Emsan Insaat Malzemeleri Sanayii ve Ticaret A.S.,Turkey,Emsan Insaat Malzemeleri Sanayii ve Ticaret A.S.,Emsan Insaat Malzemeleri Sanayii ve Ticaret A.S.,Turkey,Aliaga,Turkey
2015,8610019,Castillo de Plasencia,Combined Chemical And Oil Tanker,7901,6320.8,1987,Bahamas ,,Empresa Naviera Elcano S.A.,Spain,Empresa Naviera Elcano S.A.,Lauria Shipping S.A.,Madeira,Alang,India
2015,8307430,Amira Nadya,Bulk Carrier,24943,19954.4,1985,Tuvalu ,,El-Amira For Maritime Agencies,Egypt,El-Amira For Maritime Agencies,Youssef Maritime Company S.A.,Marshall Islands,Gadani,Pakistan
2015,8511720,Amira Amal,Bulk Carrier,15832,12665.6,1985,Belize ,,El Amira Maritime Agencies Company,Egypt,El Amira Maritime Agencies Company,El Layla Shipping Company SA,Belize,Gadani,Pakistan
2015,8912625,Sia,Bulk carrier,25891,20712.8,1990,Palau,,Eddie Steamship Company Limited ,Taiwan,Eddie Steamship Company Limited ,Sea Explorer Marine Corporation ,Panama,Alang,India
2015,9447419,Fair Afroditi,Combined Chemical And Oil Tanker,8513,6810.4,2008,Liberia ,,Fairdeal Group Management S.A. ,Greece,Fairdeal Group Management S.A. ,Alfa Tria Shipping Company Limited ,Liberia,Aliaga,Turkey
2015,9158410,Toscana,Bulk Carrier,25719,20575.2,1997,Malta ,,F.H. Bertling Reederei GmbH ,Germany,F.H. Bertling Reederei GmbH ,ms Toscana Schiffahrtsges. mbH & Company KG,Germany,Alang,India
2015,9158422,Masuren,Bulk Carrier,25719,20575.2,1997,Malta ,,F.H. Bertling Reederei GmbH,Germany,F.H. Bertling Reederei GmbH,ms Masuren Schiffahrtsges. mbH & Company KG,Malta,Alang,India
2015,9139488,San ,Fully Cellular Containership,53324,42659.2,1997,Palau,,F. Laeisz Schiffahrtsges.mbH & Company,Germany,Reederei F.Laeisz GmbH ,Beteiligungs KG ms Pusan Schiffahrtsges. mbH & Company,Germany,Chittagong,Bangladesh
2015,9012850,Corona 1,Fully Cellular Containership,12405,9924,1992,St. Kitts-Nevis ,,Evergreen Marine Group,Taiwan,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Taiwan,Chittagong,Bangladesh
2015,9012848,Chart 1,Fully Cellular Containership,12405,9924,1992,St. Kitts-Nevis ,,Evergreen Marine Group,Taiwan,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Taiwan,Chittagong,Bangladesh
2015,9012836,Crown 1,Fully Cellular Containership,12404,9923.2,1992,St. Kitts-Nevis ,,Evergreen Marine Group,Taiwan,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Taiwan,Chittagong,Bangladesh
2015,8910134,Indisun II,Tanker,11433,9146.4,1991,Belize,,Evangrove Shipping Limited ,Hong Kong,Evangrove Shipping Limited ,Navigation Shipping Line Limited ,Hong Kong,Alang,India
2015,9007207,Indisun I,Tanker,11433,9146.4,1992,Belize,,Evangrove Shipping Limited ,Hong Kong,Evangrove Shipping Limited ,Navigation Shipping Line Limited ,Hong Kong,Alang,India
2015,8901391,Despina P.,Fully Cellular Containership,22712,18169.6,1990,Panama,,Euroseas Limited ,Greece,Eurobulk Limited ,Pilory Associates Corporation ,Hong Kong,Chittagong,Bangladesh
2015,9053232,Marinos,Fully Cellular Containership,16236,12988.8,1993,Liberia,,Euroseas Limited ,Greece,Eurobulk Limited ,Xingang Shipping Limited,Liberia,Chittagong,Bangladesh
2015,8901884,Tiger Bridge,Fully Cellular Containership,24495,19596,1990,Marshall Islands,,Euroseas Limited ,Greece,Eurobulk Limited ,Tiger Navigation Corporation ,Marshall Islands,Chittagong,Bangladesh
2015,8318556,Netsa 1,General Cargo With Container Capacity,11731,9384.8,1985,St. Kitts-Nevis ,,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Alang,India
2015,8318544,Andi 1,General Cargo With Container Capacity,11731,9384.8,1985,St. Kitts-Nevis ,,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Alang,India
2015,9045376,Varg Star,Tanker (Unspecified),38792,31033.6,1992,Bahamas ,,Estoril Navigation Company Limited,Greece,Estoril Navigation Company Limited,Suerte Navigation Company Limited,Liberia,Gadani,Pakistan
2015,6915635,Trabunker,Product Tanker,1141,912.8,1969,Panama ,,Essco Hellas Limited,Greece,Essco Hellas Limited,Essco Pioneer S.A.,Panama,Aliaga,Turkey
2015,8623913,Qing Bao Shi,Bulk Carrier,31698,25358.4,1986,China ,,Fujian Province Xiamen Shipping Corporation,China,Fujian Province Xiamen Shipping Corporation,Fujian Province Xiamen Shipping Corporation,China,Unknown,China
