YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2023,1017282,JIN YUAN XING 9,Bulk Carrier,"23,000","7,576",1996,Gabon,China,Qinhuangdao Minjie Shipping Co,China,Qinhuangdao Minjie Shipping Co,Qinhuangdao Minjie Shipping Co,China,Chittagong,Bangladesh,23-Jun
2023,7616327,TIAN HE SHUN,Bulk Carrier,"22,112","7,349",1977,Mongolia,China,Tangshan Port Hede Shipping,China,Tangshan Port Hede Shipping,Tangshan Port Hede Shipping,China,Chittagong,Bangladesh,23-Jun
2023,9104550,ETERNAL LUCK,Bulk Carrier,"26,071","7,527",1995,Sierra Leone,,Shandong Tongda International,China,Shandong Tongda International,Eternal Luck Intl HK Ltd,Hong Kong,Chittagong,Bangladesh,23-Jun
2023,8888642,CHANG YING,General Cargo Ship,"7,446","3,993",1995,Gabon,China,Shanghai Changjiang Shipping,China,Jia Hao Shipping Ltd,Jia Hao Shipping Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jun
2023,9131242,HONG HAO,General Cargo Ship,"28,148","11,821",1998,St Kitts & Nevis,China,Hongyuan Marine Co Ltd,China,Unknown,Unknown,Unknown,Chittagong,Bangladesh,23-Jun
2023,8627309,CHIAN JIN,Refrigerated Cargo Ship,"2,429","1,416",1984,Cameroon,,Fuzhou Hailing Shipping Co Ltd,China,Fuzhou Hailing Shipping Co Ltd,Chang Fu Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh,23-Jun
2023,9132521,SCO QINGDAO,Container Ship (Fully Cellular),"7,111","3,759",1997,Hong Kong,,Shanghai International Port,China,X-Press Feeders,Goship Group Co Ltd,"Hong Kong, China",Chittagong,Bangladesh,23-Jun
2023,9015101,HAO 3,Bulk Carrier,"13,696","4,767",1991,St Kitts & Nevis,China,Anhui Haohang Shipping Co Ltd,China,Anhui Haohang Shipping Co Ltd,Anhui Haohang Shipping Co Ltd,China,Chittagong,Bangladesh,23-Jul
2023,1017294,HUA DONG 27,General Cargo Ship,"7,794","3,520",2007,Palau,China,Rizhao Jinmao Shipping Co Ltd,China,Rizhao Jinmao Shipping Co Ltd,Rizhao Jinmao Shipping Co Ltd,China,Chittagong,Bangladesh,23-Jul
2023,9197222,RUI,Bulk Carrier,"26,029","7,608",1999,St Kitts & Nevis,China,Ningbo Zrich Shipping Co Ltd,China,Ningbo Zrich Shipping Co Ltd,Ningbo Zrich Shipping Co Ltd,China,Chittagong,Bangladesh,23-Jul
2023,8360896,PU HUI 2,General Cargo Ship,"8,545","3,234",2006,Tanzania   ,China,Unknown,China,Unknown,Unknown,Unknown,Chittagong,Bangladesh,23-Jul
2023,7333808,SHUN DA YUN,General Cargo Ship,"9,623","4,588",1973,Sierra Leone,China,Anhui Ocean Shipping Co Ltd,China,Anhui Ocean Shipping Co Ltd,Anhui Ocean Shipping Co Ltd,China,Chittagong,Bangladesh,23-Jul
2023,8360901,JIA LIANG 18,General Cargo Ship,"8,343","3,621",2007,Tanzania   ,China,Unknown,China,Unknown,Unknown,Unknown,Chittagong,Bangladesh,23-Jul
2023,9183740,XIN HAI ZHOU 7,General Cargo Ship,"15,542","6,496",1999,Sierra Leone,China,Ningbo Haizhou Logistics Co,China,Ningbo Haizhou Logistics Co,Ningbo Haizhou Logistics Co,China,Chittagong,Bangladesh,23-Jul
2023,9185736,BEAUTY,Bulk Carrier,"38,364","9,502",1999,Comoros,Liberia,HC Beauty Shipping Ltd,China,Hong Kong Haichang Holdings,HC Beauty Shipping Ltd,Marshall Islands,Chittagong,Bangladesh,23-Jul
2023,9111369,WINDA,Bulk Carrier,"16,418","5,951",1995,Panama,,Gao X,China,Megawell International Shipmgt,Ever Success International,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,9128245,JEN Z,Bulk Carrier,"38,520","10,784",1997,St Kitts & Nevis,Panama,Fujian Ocean Shipping Co Ltd,China,Fujian Ocean Shipping Co Ltd,Zheng Jie Shipping Group Ltd,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,9132947,HARMONIA,Wood Chips Carrier,"39,901","9,737",1996,Comoros,Panama,"Qu MY, Zhang Y & Chu Y-K",China,United Nav Development Ltd,United Nav Development Ltd,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,1024821,YUAN TU,General Cargo Ship,"8,294","3,495",2005,Gabon,China,Hangzhou Yuantu Supply Chain,China,Hangzhou Yuantu Supply Chain,Hangzhou Yuantu Supply Chain,China,Chittagong,Bangladesh,23-Aug
2023,8501402,KEMA,General Cargo Ship (with Ro-Ro facility),"5,608","2,956",1987,Tanzania   ,Guyana,Jiang XB,China,Ocean Glory Shipping Co Ltd-BZ,Ocean Glory Shipping Co Ltd-BZ,Belize,Chittagong,Bangladesh,23-Sep
2023,9161675,HALLY,Bulk Carrier,"38,364","9,379",1997,St Kitts & Nevis,Panama,Tianjin Xinlicheng Investment,China,Tianjin Xinhai Intl Ship Mgmt,YH Princess Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh,23-Sep
2023,9159189,ANG FAN,Bulk Carrier,"36,137","10,934",1997,St Kitts & Nevis,Panama,Lin K,China,Xingchen Industrial Ltd,Zhongxingchen Industrial Ltd,Hong Kong,Chittagong,Bangladesh,23-Sep
2023,9057472,HENG HUI 2,Container Ship (Fully Cellular),"42,323","11,835",1993,Panama,,Bo CY,China,Bo CY,Bo CY,China,Chittagong,Bangladesh,23-Sep
2023,1024675,YI DING 9,Products Tanker,"2,317","1,552",2006,Gabon,China,Ningbo Yi Ding Shipping Co Ltd,China,Ningbo Yi Ding Shipping Co Ltd,Ningbo Yi Ding Shipping Co Ltd,China,Chittagong,Bangladesh,23-Sep
2023,9113329,ANA,Bulk Carrier,"26,341","7,981",1996,Gabon,Panama,Gao C,China,Fujian Shipping Group Co Ltd,Far East Shipping Development,Hong Kong,Chittagong,Bangladesh,23-Sep
2023,7533082,JIN YUAN XING 16,Bulk Carrier,"31,258","11,894",1977,Sierra Leone,China,COSCO Shipping Tianjin Co Ltd,China,COSCO Shipping Qingdao Co Ltd,COSCO Shipping Qingdao Co Ltd,China,Chittagong,Bangladesh,23-Nov
2023,9086978,TAI 1,Bulk Carrier,"38,205","10,399",1995,St Kitts & Nevis,China,COSCO Shipping Tianjin Co Ltd,China,COSCO Shipping Seafarer Mgmt,Chaozhou Yatai Shipping Co Ltd,China,Chittagong,Bangladesh,23-Nov
2023,8354550,JIN HONG DA 16,General Cargo Ship,"2,785","1,313",2004,Sierra Leone,,Zhoushan Jinhong Shipping Co,China,Zhoushan Jinhong Shipping Co,Zhoushan Jinhong Shipping Co,China,Chittagong,Bangladesh,23-Nov
2023,9082738,SEA SMILE,Bulk Carrier,"26,071","8,118",1995,Panama,,Wu Y,China,Yu Heng Shipping Ltd,Yu Heng Shipping Ltd,Hong Kong,Chittagong,Bangladesh,23-Dec
2023,1041738,YING SHENG,General Cargo Ship,"7,748","3,868",2006,Sierra Leone,China,Fujian Quanzhou Changsheng,China,Fujian Quanzhou Changsheng,Fujian Quanzhou Changsheng,China,Chittagong,Bangladesh,23-Dec
2023,9132832,YOSEI MARU,Cement Carrier,"1,065",818,1995,Sierra Leone,,Shandong Tongda International,China,Shandong Tongda International,Yosei Maru Marine Co Ltd,"Hong Kong, China",Chittagong,Bangladesh,23-Dec
2023,9105463,JIN HAI XI,Bulk Carrier,"17,057","6,739",1995,Sierra Leone,China,Fujian Communication Trans,China,Fujian Shipping Co,Fujian Shipping Co,China,Chittagong,Bangladesh,23-Dec
2023,9156838,CHANG MIN,Bulk Carrier,"38,364","9,483",1997,Comoros,Liberia,Dongguan Haichang Industrial,China,Hong Kong Haichang Holdings,Hong Kong Haichang Holdings,Hong Kong,Gadani,Pakistan,23-Sep
2023,9102473,YONG NING,Bulk Carrier,"30,928","12,274",1996,Gabon,,Bai J,China,Yongning Shipping Co Ltd,Yongning Shipping Co Ltd,Hong Kong,Gadani,Pakistan,23-Sep
2023,9132961,DONG,Bulk Carrier,"36,561","9,808",1996,Comoros,China,Dongguan Haichang Industrial,China,Dongguan Haichang Shpg Co Ltd,Dongguan Haichang Shpg Co Ltd,China,Gadani,Pakistan,23-Dec
2023,9000857,LIAN,Bulk Carrier,"35,890","9,535",1990,Gabon,China  ,Fujian Zhenglian Shpg Co Ltd,China  ,Fujian Zhenglian Shpg Co Ltd,Fujian Zhenglian Shpg Co Ltd,China  ,Alang,India,23-Jan
2023,8011598,SHUN RONG,Products Tanker ,"1,336",880,1980,St Kitts & Nevis,Unknown,Guo CB,China  ,Guo CB,Guo CB,China  ,Chittagong,Bangladesh,23-Jan
2023,8614479,CHANG FA HAI,Bulk Carrier,"28,155","10,072",1989,Mongolia,China  ,Changjiang National Shipping,China  ,Changjiang Shipping CSGPC,Minsheng Financial Leasing Co,China  ,Chittagong,Bangladesh,23-Jan
2023,9088184,SUN SHUN,Products Tanker,"1,842","1,207",1994,Sierra Leone,,Cheung YK,China  ,Chen Shing Co Ltd,Chen Shing Co Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jan
2023,8912314,XIN,Bulk Carrier,"25,891","8,015",1990,St Kitts & Nevis,China  ,Ningbo Pacific Shipping Co Ltd,China  ,Ningbo Pacific Shipping Co Ltd,Ningbo Pacific Shipping Co Ltd,China  ,Chittagong,Bangladesh,23-Jan
2023,9156436,XIANG SHUN,Products Tanker,"1,954","1,314",1996,Sierra Leone,,Cheung YK,China  ,Chen Shing Co Ltd,Chen Shing Co Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jan
2023,8422711,HAI FENG 698,Fish Carrier,"12,398","7,262",1984,Panama,,China National Agricultural,China  ,Zhongyu Global Seafood Corp,Jetmax Development Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jan
2023,9117789,HONG DE,Bulk Carrier,"26,064","7,534",1996,Panama,,Fuzhou Xinjiahong Shipping,China  ,LY Marine Ltd,LY Marine Ltd,Marshall Islands,Chittagong,Bangladesh,23-Jan
2023,9036351,HANG SHUN,Products Tanker,"1,473","1,217",1991,Sierra Leone,,Cheung YK,China  ,Chen Shing Co Ltd,Chen Shing Co Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jan
2023,8915976,DON,Bulk Carrier,"35,890","9,544",1990,St Kitts & Nevis,China  ,Fujian Communication Trans,China  ,Fujian Gangxiang Shpg Co Ltd,Fujian Orient Shipping Co Ltd,China  ,Chittagong,Bangladesh,23-Feb
2023,8308147,BONTRUP MALDIVES,General Cargo Ship (Open Hatch),"27,818","10,994",1984,Bahamas,,GBSMT Bontrup Ltd,Cyprus,SMT Shipping Cyprus Ltd,Bontrup Maldives Shipping Co,Marshall Islands,Alang,India,23-Nov
2023,9175793,MAERSK ABERDEEN,Container Ship (Fully Cellular),"14,063","5,914",1999,Gabon,Hong Kong ,Moller AP,Denmark,Sealand Maersk Asia Pte Ltd,Maersk Shipping Hong Kong Ltd,Hong Kong ,Alang,India,22-Dec
2023,9175808,MAERSK ATLANTIC,Container Ship (Fully Cellular),"14,063","5,914",1999,Gabon,Hong Kong,Moller AP,Denmark,Sealand Maersk Asia Pte Ltd,Maersk Shipping Hong Kong Ltd,Hong Kong,Alang,India,23-Jun
2023,9168221,MAERSK PATRAS,Container Ship (Fully Cellular),"31,333","12,400",1998,St Kitts & Nevis,Singapore,Moller AP,Denmark,Maersk A/S,Moller Singapore AP Pte Ltd,Singapore,Alang,India,23-Aug
2023,6516506,ISBJORN,Icebreaker,"3,000",,1966,Unknown,,Denmark Govt,Denmark,Denmark Govt Sovaernets,Denmark Govt Min Defence,Denmark,Esbjerg,Denmark,23-Sep
2023,9034080,MALLE,Fishing Vessel,620,,1992,Denmark,,Bach T,Denmark,Bach T,Bach T,Denmark,Grenaa,Denmark,23-Jan
2023,8416073,HAMETNER SENIOR,Fishing Vessel,570,,1984,Denmark,,Nikolajsen HA,Denmark,Nikolajsen HA,Nikolajsen HA,Denmark,Grenaa,Denmark,23-Mar
2023,7368982,LYKKE HAMETNER,Fishing Vessel,561,,1974,Denmark,,Vendelbo V,Denmark,Vendelbo D,Kirstine Vendelbo,Denmark,Grenaa,Denmark,23-May
2023,9077898,VADI,Bulk Carrier,"37,550","10,247",1994,Mongolia,Egypt,National Navigation Co,Egypt,National Navigation Co,National Navigation Co,Egypt,Chittagong,Bangladesh,23-Mar
2023,7601384,MAWANI 1,Crane Vessel,"1,505",,1984,Egypt,,Egypt Govt,Egypt,Suez Ports & Lights Authority,Suez Ports & Lights Authority,Egypt,Unknown,Egypt,23-Feb
2023,6609171,TIM SUMED,Platform Supply Ship,696,,1966,Egypt,,Egypt Govt,Egypt,Timsah Shipbuilding Co-EGY,Timsah Shipbuilding Co-EGY,Egypt,Unknown,Egypt,23-Jun
2023,9259836,CMA CGM TANGER,Container Ship (Fully Cellular),"9,966","5,245",2003,Morocco,,CMA CGM Holding & Co SAS,France,CMA CGM SA The French Line,COMANAV,Morocco,Aliaga,Turkey,23-Oct
2023,8104199,RAYMOND CROZE,Cable Layer,"5,887",,1983,France,,Orange Marine,France,Orange Marine,Orange Marine,France,Aliaga,Turkey,23-Dec
2023,9305037,JEAN CLAUDE COULON II,Fishing Vessel,624,,2005,France,,Scapeche SA,France,Scapeche SA,Scapeche SA,France,Brest,France,23-May
2023,7638533,RANA,Passenger/Ro-Ro Ship (Vehicles),798,,1977,Norway,,Veolia Transport,France,Boreal Sjo AS,Boreal Sjo AS,Norway,Stokksund,Norway,23-Mar
2023,9015010,NIX 7,LPG Tanker,"4,484","2,705",1993,Comoros,Liberia,Hartmann AG,Germany,GasChem Services GmbH & Co KG,Flaximo Ltd,Cyprus,Alang,India,23-Jan
2023,9165358,MISSISSAUGA EXPRESS,Container Ship (Fully Cellular),"39,174","15,645",1998,Germany,Bermuda,Hapag-Lloyd AG,Germany,Hapag-Lloyd AG,Hapag-Lloyd AG,Germany,Aliaga,Turkey,23-Jul
2023,9165360,OTTAWA EXPRESS,Container Ship (Fully Cellular),"39,174","15,647",1998,Germany,Bermuda,Hapag-Lloyd AG,Germany,Hapag-Lloyd AG,Hapag-Lloyd AG,Germany,Aliaga,Turkey,23-Aug
2023,9112296,MILAN EXPRESS,Container Ship (Fully Cellular),"33,662","14,161",1996,Germany,,Hapag-Lloyd AG,Germany,Hapag-Lloyd AG,Hapag-Lloyd AG,Germany,Aliaga,Turkey,23-Sep
2023,7302225,SEA-WATCH 3,General Cargo Ship,648,,1973,Germany,,Sea-Watch eV,Germany,Sea-Watch eV,Sea-Watch eV,Germany,Ghent,Belgium,23-May
2023,4549274,WISCHE,"Accommodation Vessel, Stationary","2,489","2,393",1985,Germany,,Germany Govt,Germany,Germany Govt Bundesmarine,Germany Govt Bundesmarine,Germany,Turkey,Turkey,23-Feb
2023,9224532,AKINADA BRIDGE,Container Ship (Fully Cellular),"68,687","24,294",2001,Panama,,Eurobulk Ltd,Greece,Zim Integrated Shipping Servs,Bridge Shipping Ltd-MAI,Marshall Islands,Alang,India,23-Jan
2023,7411569,GAS SPIRIT I,LPG Tanker,"44,076","20,807",1980,Panama,,Galaxy Maritime Enterprises SA,Greece,Benelux Overseas Inc,Uranus Maritime SA-LIB,Liberia,Alang,India,23-Feb
2023,9128685,MONET,LPG Tanker,"2,926","2,018",1995,Comoros,Panama,Vafias Group,Greece,Astor Holding Co,Monet Ltd,Marshall Islands,Alang,India,23-Mar
2023,9144146,LEONARD,Container Ship (Fully Cellular),"16,801","7,852",1998,Comoros,Liberia,Element Shipmanagement SA,Greece,Wardy Maritime Co,Wardy Maritime Co,Liberia,Alang,India,23-Apr
2023,8916748,ZEFYROS REEFER,Refrigerated Cargo Ship,"8,483","4,731",1990,Panama,,Lavinia Corp,Greece,Alpha Reefer Transport GmbH,Olympus Marine Ltd,Vanuatu,Alang,India,23-Sep
2023,8801802,FRIO OLYMPIC,Refrigerated Cargo Ship,"8,487","4,698",1988,Panama,,Lavinia Corp,Greece,Alpha Reefer Transport GmbH,Maresol Navigation SA,Liberia,Alang,India,23-Sep
2023,7614666,MEDA,General Cargo Ship,"1,590",745,1979,Sierra Leone,,Xenikakis G,Greece,Xenikakis G,Xenikakis G,Greece,Aliaga,Turkey,23-Jun
2023,7431090,TAXIARCHIS,Passenger/Ro-Ro Ship (Vehicles),"10,749","5,326",1976,Togo,Greece,NEL Lines,Greece,NEL Lines,C-Link Ferries MC,Greece,Aliaga,Turkey,23-Sep
2023,8883288,PANTOKRATOR,General Cargo Ship,"1,857","1,000",1990,Greece,,Greek Marine Transports Shpg,Greece,Greek Marine Transports Shpg,Greek Marine Transports Shpg,Greece,Aliaga,Turkey,23-Dec
2023,9166649,BALI,Container Ship (Fully Cellular),"25,458","9,991",1998,Comoros,Malta,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Trindade Maritime Co,Marshall Islands,Chittagong,Bangladesh,23-Feb
2023,9165281,SALAMIS,Products Tanker,"28,400","9,238",1998,Bahamas,,Polys Haji-Ioannou Group,Greece,World Tankers Management Pte,Salamis Trading SA,Liberia,Chittagong,Bangladesh,23-Apr
2023,9241657,AGIA TRIAS,Bulk Carrier,"93,030","22,143",2002,Liberia,,Sotirakou S,Greece,Holger Navigation Corp,Sandbridge Shipping Co,Liberia,Chittagong,Bangladesh,23-Apr
2023,9217759,SUNNY 1,Bulk Carrier,"87,404","21,215",2000,Comoros,Marshall Islands,Nicholas G Moundreas Shipping,Greece,NGM Energy SA,Nereus Ventures Corp,Marshall Islands,Chittagong,Bangladesh,23-Apr
2023,9235232,ALBA I,Bulk Carrier,"40,609","12,587",2001,Liberia,,Stam Shipping SA,Greece,Stam Shipping SA,Granada Marine SA,Liberia,Chittagong,Bangladesh,23-Sep
2023,9148647,DUCK,Container Ship (Fully Cellular),"16,915","6,961",1997,Comoros,Panama,Victoria Oceanway Ltd,Greece,Regional Container Lines PCL,Osier Holding SA,Liberia,Chittagong,Bangladesh,23-Nov
2023,8214023,DIAVLOS FORCE,Anchor Handling Tug Supply,"1,614","1,740",1983,Panama,,Diavlos Maritime Co,Greece,Diavlos Salvage & Towage Ltd,Diavlos Force Ltd,Marshall Islands,Esbjerg,Denmark,23-Mar
2023,9227376,LISAA 1,Bulk Carrier,"86,734","22,908",2002,Comoros,Liberia,Marmaras Navigation Ltd,Greece,Marmaras Navigation Ltd,Shane Marine Co,Liberia,Gadani,Pakistan,23-Jan
2023,9227388,WITTY,Bulk Carrier,"86,734","22,908",2002,St Kitts & Nevis,Liberia,Marmaras Navigation Ltd,Greece,Marmaras Navigation Ltd,Forest Marine Co,Liberia,Gadani,Pakistan,23-Jan
2023,9122576,SOTIRIA,Bulk Carrier,"39,385","11,584",1997,Liberia,,Larus SA,Greece,Larus SA,Sotiria Inc,Liberia,Gadani,Pakistan,23-Sep
2023,9207742,NIKO,Bulk Carrier,"38,530","9,743",2000,St Kitts & Nevis,Cyprus,Ilios Shipping Co SA,Greece,Ilios Shipping Co SA,Heroic Village Shipping Ltd,Cyprus,Gadani,Pakistan,23-Oct
2023,8606733,KOUBIA,Fishing Vessel,"1,895","1,780",1986,Unknown,Guinea,Sonit Sarl,Guinea,Sonit Peche SA,Sonit Peche SA,Guinea,Aliaga,Turkey,23-Oct
2023,7300992,ORION V,Livestock Carrier,"3,527","2,482",1973,Unknown,Togo,Unknown,Honduras,Murr Shipping SA,FM Shipping SA,Honduras,Aliaga,Turkey,23-Feb
2023,9188477,MARITIME LIRA,Chemical/Products Tanker,"29,965","12,258",1998,Marshall Islands,,IMC Holdings Ltd,Hong Kong,Aurora Tankers Management Pte,Lira Navigation Inc,Marshall Islands,Alang,India,23-May
2023,9065534,NERU,Refrigerated Cargo Ship,"2,839","1,885",1992,St Kitts & Nevis,Kiribati,Unknown,Hong Kong,Fengrun Shipping Co Ltd,Max Step Shipping Ltd,Hong Kong,Alang,India,23-Jul
2023,9143673,MARITIME RIYAL,Chemical/Products Tanker,"29,956","12,246",1998,Marshall Islands,,IMC Holdings Ltd,Hong Kong,Aurora Tankers Sdn Bhd,Riyal Navigation Inc,Marshall Islands,Alang,India,23-Sep
2023,9059121,HONGKONG,Container Ship (Fully Cellular),"17,138","7,009",1993,St Kitts & Nevis,,Uniglobal Shipping Co Ltd,Hong Kong,Uniglobal Shipping Co Ltd,Uniglobal Shipping Co Ltd,Hong Kong,Alang,India,23-Oct
2023,1028358,HUA DA 606,General Cargo Ship,"7,748","3,473",2005,Sierra Leone,China,Hong Kong King Sail Shipping,Hong Kong,Hong Kong King Sail Shipping,Hong Kong King Sail Shipping,Hong Kong,Alang,India,23-Oct
2023,9129366,SUN BULK,Bulk Carrier,"18,507","7,554",1997,Panama,,Sunrise Ocean Shipping Co Ltd,Hong Kong,Sunrise Ocean Shipping Co Ltd,Kam Chau Shipping Ltd,Hong Kong,Chittagong,Bangladesh,23-Apr
2023,8214645,HAN,Refrigerated Cargo Ship,"3,321","2,213",1982,St Kitts & Nevis,Panama,Shunhang International Shpg Co,Hong Kong,East Maritime Services Co Ltd,Shunhang International Shpg Co,Hong Kong,Chittagong,Bangladesh,23-Apr
2023,7432678,KAI HANG 3,Container Ship (Fully Cellular),"8,645","3,906",1976,Sierra Leone,Panama,Shantou Ocean Transport,Hong Kong,Shantou Ocean Transport,Shantou Ocean Transport,Hong Kong,Chittagong,Bangladesh,23-May
2023,9084164,FU SHENG,Bulk Carrier,"42,869","10,780",1994,Panama,,Fusheng Shipping Management,Hong Kong,Fusheng Shipping Management,Fusheng Shipping Management,Hong Kong,Chittagong,Bangladesh,23-Jun
2023,9074793,WELLWIN,Bulk Carrier,"25,676","8,932",1995,Panama,,Well Harmony Shipping Ltd,Hong Kong,Well Harmony Shipping Ltd,Well Harmony Shipping Ltd,Hong Kong,Chittagong,Bangladesh,23-Jul
2023,8822583,VICTORY,Refrigerated Cargo Ship,"5,103","3,045",1990,Gabon,Nauru,Li LA,Hong Kong,Fengrun Shipping Co Ltd,Fenghui Shipping Ltd,Hong Kong,Chittagong,Bangladesh,23-Jul
2023,9200031,HONG DA XIN 18,Container Ship (Fully Cellular),"7,970","3,661",2000,Gabon,China,Ga Wing Logistics Ltd,Hong Kong,Ga Wing Logistics Ltd,Ga Wing Logistics Ltd,Hong Kong,Chittagong,Bangladesh,23-Jul
2023,9088639,JIL,Bulk Carrier,"26,092","7,548",1994,St Kitts & Nevis,Panama,Jiyou Shipping Hong Kong Co,Hong Kong,Jiyou Shipping Hong Kong Co,Jiyou Shipping Hong Kong Co,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,9128233,ZEN G,Bulk Carrier,"38,520","10,750",1997,St Kitts & Nevis,Panama,Jun Teng Shipping Group Ltd,Hong Kong,Jun Teng Shipping Group Ltd,Jun Teng Shipping Group Ltd,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,9074767,XIANG HE,General Cargo Ship (Open Hatch),"25,676","9,016",1994,Gabon,,Xiang He Shipping Co Ltd,Hong Kong,Xiang He Shipping Co Ltd,Xiang He Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,9101558,FINE STAR,Bulk Carrier,"37,821","9,877",1995,Panama,,United Wealth Shipping Ltd,Hong Kong,United Wealth Shipping Ltd,United Wealth Shipping Ltd,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,7811513,EXPRESS 6,Refrigerated Cargo Ship,"2,243","1,265",1979,Mongolia,,Tian Heng Import Food Co,Hong Kong,Tian Heng Import Food Co,Tian Heng Import Food Co,Hong Kong,Chittagong,Bangladesh,23-Sep
2023,9067128,LONG,Refrigerated Cargo Ship,"10,203","5,701",1993,St Kitts & Nevis,Panama,East Maritime Services Co Ltd,Hong Kong ,East Maritime Services Co Ltd,Yonghang International Shpg,Hong Kong ,Alang,India,23-Feb
2023,8921509,DE XIANG,Products Tanker,"2,998","1,820",1990,Sierra Leone,,Hui Huang International Ltd,Hong Kong ,Hui Huang International Ltd,Hui Huang International Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jan
2023,8523890,FU OCEAN,General Cargo Ship,"6,689","3,532",1998,Sierra Leone,,Fuhai Shipping Ltd,Hong Kong ,Fuhai Shipping Ltd,Fu Ocean Co Ltd,Hong Kong ,Chittagong,Bangladesh,23-Jan
2023,8813611,BLUE OCEAN,Container Ship (Fully Cellular),"9,949","4,361",1989,Sierra Leone,Hong Kong ,Moon Keung Shipping,Hong Kong ,Shanghai Jinjiang Shpg Group,Super Trophy Shipping HK,Hong Kong ,Chittagong,Bangladesh,23-Jun
2023,9083275,JAMILA,Bulk Carrier,"26,823","7,765",1995,Comoros,Panama,Fujian Shipping Trading Co Ltd,Hong Kong ,Fujian Shipping Trading Co Ltd,Rudolph Marine Ltd,Marshall Islands,Gadani,Pakistan,23-Jan
2023,9108116,SEA WIN,Bulk Carrier,"26,062","7,488",1996,Panama,,Shenglian International Ship,Hong Kong ,Shenglian International Ship,Sea Bridge Marine Ltd,Marshall Islands,Unknown,Unknown,23-Jan
